authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,id,parentId,moderationStatus
ዋውውው በጣም ደስ ይላል ገጠመኛችሁ ይመቻችሁ Asi,https://yt3.ggpht.com/-4_4gpWUoei8/AAAAAAAAAAI/AAAAAAAAAAA/DfGSNXOZZxQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCd6W6GwT8yIuKnHj9s0gDlA,UCd6W6GwT8yIuKnHj9s0gDlA,5-8kWn1tmXo,እግዚአብሔር ይባርካችሁ ኦርቶዶስ ለዘላለም ትኑር,እግዚአብሔር ይባርካችሁ ኦርቶዶስ ለዘላለም ትኑር,TRUE,none,0,2018-01-11T18:56:56.000Z,2018-01-11T18:56:56.000Z,UgwBke629XaayRnr6TR4AaABAg,NA,NA
mekdes abebe,https://yt3.ggpht.com/-RddbTv4lr9g/AAAAAAAAAAI/AAAAAAAAAAA/cMSbjf2tSp0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCRzE40kuNxyd6Qcbl4ZIAiQ,UCRzE40kuNxyd6Qcbl4ZIAiQ,5-8kWn1tmXo,እግዚአብሔር ስራው ግሩም ድንቅ ነው,እግዚአብሔር ስራው ግሩም ድንቅ ነው,TRUE,none,0,2018-01-11T16:58:58.000Z,2018-01-11T16:58:58.000Z,UgxXO5zGABZ5iJfpIaV4AaABAg,NA,NA
Abm Betre,https://yt3.ggpht.com/-Lgpj3ab41yY/AAAAAAAAAAI/AAAAAAAAAAA/VjDf1hWekvg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCtr283swIxI3yopgot7Ftkg,UCtr283swIxI3yopgot7Ftkg,5-8kWn1tmXo,Amlak fitsamewn yasayen...leabatochachin edme ena tena yistachew,Amlak fitsamewn yasayen...leabatochachin edme ena tena yistachew,TRUE,none,0,2018-01-11T16:31:43.000Z,2018-01-11T16:31:43.000Z,UgwVGLU2FC_0AhlTNkN4AaABAg,NA,NA
Brte Yemaryam lji Brte Yemaryam lji,https://yt3.ggpht.com/-qTZRZjmH-JA/AAAAAAAAAAI/AAAAAAAAAAA/mFk4h6gdukY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC-OB5a5B53D-XAfFSddHGPQ,UC-OB5a5B53D-XAfFSddHGPQ,5-8kWn1tmXo,በእውነት ስለሁሉም ነገር እግዚአብሔር ይመስገን ምንግዜም እውነት አትመነምንም ጠላት ቢያጉረመርም እግዚአብሔር ደሞ እውነትን ይገልፃል ለአባቶቻችን እድሜና ጤና ይስጥልን በረከታቸውን ያሳድርብን አሜን,በእውነት ስለሁሉም ነገር እግዚአብሔር ይመስገን ምንግዜም እውነት አትመነምንም ጠላት ቢያጉረመርም እግዚአብሔር ደሞ እውነትን ይገልፃል ለአባቶቻችን እድሜና ጤና ይስጥልን በረከታቸውን ያሳድርብን አሜን,TRUE,none,0,2018-01-11T16:23:56.000Z,2018-01-11T16:23:56.000Z,UgzeZZ7iocuUyKzs91N4AaABAg,NA,NA
tenagna zenebe,https://yt3.ggpht.com/-vRP6BEwVHlA/AAAAAAAAAAI/AAAAAAAAAAA/DbsxU4V9dVk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCepBFcNCAiwQqGtVnW71jGA,UCepBFcNCAiwQqGtVnW71jGA,5-8kWn1tmXo,egzeyabehare yemasegan,egzeyabehare yemasegan,TRUE,none,0,2018-01-11T16:12:34.000Z,2018-01-11T16:12:34.000Z,Ugx5_edvKQ4xdU0T2zd4AaABAg,NA,NA
Njshsbd Sjsousvs,https://yt3.ggpht.com/-wzfv6ByxSrw/AAAAAAAAAAI/AAAAAAAAAAA/hW7UHRSL5lg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC5zzUjfgVGhMSIwhrPEyjyg,UC5zzUjfgVGhMSIwhrPEyjyg,5-8kWn1tmXo,እግዛብሄር ይመስገን,እግዛብሄር ይመስገን,TRUE,none,0,2018-01-11T14:40:57.000Z,2018-01-11T14:40:57.000Z,Ugw3u--x2XxZF6we-uV4AaABAg,NA,NA
የተመኝየማርያምልጅ 12,https://yt3.ggpht.com/-USDGRKpyNj0/AAAAAAAAAAI/AAAAAAAAAAA/GH6bQPT0kQg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCd4MK4A7RE62hwJDcJJbW4A,UCd4MK4A7RE62hwJDcJJbW4A,5-8kWn1tmXo,የእግዚሀብሄር ተአምር ነው,የእግዚሀብሄር ተአምር ነው,TRUE,none,0,2018-01-11T13:54:52.000Z,2018-01-11T13:54:52.000Z,UgzwnyZSbWWdnQZFxSt4AaABAg,NA,NA
ፃድቃኔ ማርያም ደጎ እናቴ,https://yt3.ggpht.com/-FNo9yo6is-Y/AAAAAAAAAAI/AAAAAAAAAAA/7fNE0Wh0cSA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC_Xfzn9sJrQLH1HERsQtBIg,UC_Xfzn9sJrQLH1HERsQtBIg,5-8kWn1tmXo,እውነት በጣም ደስ ይላል እግዚአብሔር ይመስገን በእውነት እድሜ ጤና ይስጥልኝ አባቶቻችን   ቃለህወት ያሰማልን,እውነት በጣም ደስ ይላል እግዚአብሔር ይመስገን በእውነት እድሜ ጤና ይስጥልኝ አባቶቻችን   ቃለህወት ያሰማልን,TRUE,none,0,2018-01-11T13:50:08.000Z,2018-01-11T13:50:08.000Z,Ugyn73bGre94tr0G-JF4AaABAg,NA,NA
Demos Paewe,https://yt3.ggpht.com/-LSt8hpg6Sn4/AAAAAAAAAAI/AAAAAAAAAAA/NV4Tu-wrQG8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC62OvhtoAYUdUdBP1H-o5lQ,UC62OvhtoAYUdUdBP1H-o5lQ,5-8kWn1tmXo,Ellll  Elllll Ellll  እግዚአብሔር  ይመሥገን,Ellll  Elllll Ellll  እግዚአብሔር  ይመሥገን,TRUE,none,0,2018-01-11T13:30:10.000Z,2018-01-11T13:30:10.000Z,UgzAawowG87WwKaUCUR4AaABAg,NA,NA
Helen Kebede,https://yt3.ggpht.com/-OcLf0dMPlWg/AAAAAAAAAAI/AAAAAAAAAAA/69LQzbdjjMM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCwFEKFQtG3UYsBs6nNyi06Q,UCwFEKFQtG3UYsBs6nNyi06Q,5-8kWn1tmXo,በውነት ድንቅ ነው እግዚአብሔር  አሁንም ባባቶቻችን አድሮ ድንቅ ነገርን ይሰራል እግዚአብሔር። ይመስገን,በውነት ድንቅ ነው እግዚአብሔር  አሁንም ባባቶቻችን አድሮ ድንቅ ነገርን ይሰራል እግዚአብሔር። ይመስገን,TRUE,none,0,2018-01-11T13:17:05.000Z,2018-01-11T13:17:05.000Z,UgwJFSxz1ZeKkFvPt_l4AaABAg,NA,NA
Kassish Negn,https://yt3.ggpht.com/-DsJ5SY9as8s/AAAAAAAAAAI/AAAAAAAAAAA/i2AtwNXTjKA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCLXQrM-ogaIMWfH_fuUsi9g,UCLXQrM-ogaIMWfH_fuUsi9g,5-8kWn1tmXo,ለዝህ እኮ ነው ኦርቶዶክስ ትለያለች የምንለው,ለዝህ እኮ ነው ኦርቶዶክስ ትለያለች የምንለው,TRUE,none,5,2018-01-11T13:01:22.000Z,2018-01-11T13:01:22.000Z,UgwZ9SYEoHjfp_D1opN4AaABAg,NA,NA
Shewaget Hailu,https://yt3.ggpht.com/-bp4FGCDxXUU/AAAAAAAAAAI/AAAAAAAAAAA/dmD9RVUUkmE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC_kQEkszFi2Sh0Hz-UHYLcw,UC_kQEkszFi2Sh0Hz-UHYLcw,5-8kWn1tmXo,ተዋህዶ ኦርቶዶክስ ለዘላለም ትኑር ክብር ለድንግል ማርያም ልጅ ይሁን ስላሴዎች ይክበር,ተዋህዶ ኦርቶዶክስ ለዘላለም ትኑር ክብር ለድንግል ማርያም ልጅ ይሁን ስላሴዎች ይክበር,TRUE,none,0,2018-01-11T12:13:28.000Z,2018-01-11T12:13:28.000Z,UgwdMJC3l3fvDRVxp3d4AaABAg,NA,NA
Sara Ds,https://yt3.ggpht.com/-_hfhRb3En9I/AAAAAAAAAAI/AAAAAAAAAAA/R2ICkwE6FY0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCg3M-Gw3mhb4Bk9JT3e9Yqw,UCg3M-Gw3mhb4Bk9JT3e9Yqw,5-8kWn1tmXo,elelelel amen amen amen,elelelel amen amen amen,TRUE,none,0,2018-01-11T12:12:55.000Z,2018-01-11T12:12:55.000Z,UgzeYBJ6TqYTDRNF0rt4AaABAg,NA,NA
Sara Ds,https://yt3.ggpht.com/-_hfhRb3En9I/AAAAAAAAAAI/AAAAAAAAAAA/R2ICkwE6FY0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCg3M-Gw3mhb4Bk9JT3e9Yqw,UCg3M-Gw3mhb4Bk9JT3e9Yqw,5-8kWn1tmXo,elelelel amen amen amen,elelelel amen amen amen,TRUE,none,0,2018-01-11T12:12:55.000Z,2018-01-11T12:12:55.000Z,UgwqI6dBxtVyu7VEeHh4AaABAg,NA,NA
Sara Ds,https://yt3.ggpht.com/-_hfhRb3En9I/AAAAAAAAAAI/AAAAAAAAAAA/R2ICkwE6FY0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCg3M-Gw3mhb4Bk9JT3e9Yqw,UCg3M-Gw3mhb4Bk9JT3e9Yqw,5-8kWn1tmXo,elelelel amen amen amen,elelelel amen amen amen,TRUE,none,0,2018-01-11T12:12:32.000Z,2018-01-11T12:12:32.000Z,Ugxiw743MI7adC-TGKV4AaABAg,NA,NA
sisite tklemariam,https://yt3.ggpht.com/-CF5lHCscPCc/AAAAAAAAAAI/AAAAAAAAAAA/zQSK2-Fgyw8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCbFrvTHKBdiTgQYIMb1e8FQ,UCbFrvTHKBdiTgQYIMb1e8FQ,5-8kWn1tmXo,አምላኬ ስራክ ግሩም ነዉ በጣም ደስ ነዉ ያለኝ በጣም ተመስገን አምላኬ እልልልልልልልልልልልልል ተመስገን,አምላኬ ስራክ ግሩም ነዉ በጣም ደስ ነዉ ያለኝ በጣም ተመስገን አምላኬ እልልልልልልልልልልልልል ተመስገን,TRUE,none,0,2018-01-11T12:05:47.000Z,2018-01-11T12:05:47.000Z,UgwSjJgtbqXnU8gLqKB4AaABAg,NA,NA
sisite tklemariam,https://yt3.ggpht.com/-CF5lHCscPCc/AAAAAAAAAAI/AAAAAAAAAAA/zQSK2-Fgyw8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCbFrvTHKBdiTgQYIMb1e8FQ,UCbFrvTHKBdiTgQYIMb1e8FQ,5-8kWn1tmXo,ድንቅ ነዉ ክብር ለድንግል ማርያም ልጀ ይሆን አሜን።ድንቅ ነዉ አምላኬ ስራክ  ኦርቶዶክስ በመሆኔ ኩራዉ ኩራዉ ኢትዮጵያ ለዘላለም ትኑር!!!!!!!!!,ድንቅ ነዉ ክብር ለድንግል ማርያም ልጀ ይሆን አሜን።ድንቅ ነዉ አምላኬ ስራክ  ኦርቶዶክስ በመሆኔ ኩራዉ ኩራዉ ኢትዮጵያ ለዘላለም ትኑር!!!!!!!!!,TRUE,none,0,2018-01-11T11:58:44.000Z,2018-01-11T11:58:44.000Z,UgzaX7jCgH8paxUez1N4AaABAg,NA,NA
Kale Tadese,https://yt3.ggpht.com/-8YOhuImVCRM/AAAAAAAAAAI/AAAAAAAAAAA/NE4XhfxD_98/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCSpmqT1fnxfAlv9A2fpqzxQ,UCSpmqT1fnxfAlv9A2fpqzxQ,5-8kWn1tmXo,Egzeabher ymsegn,Egzeabher ymsegn,TRUE,none,0,2018-01-11T10:53:23.000Z,2018-01-11T10:53:23.000Z,UgzWoJh0a-pMIj5u4hp4AaABAg,NA,NA
Biniam Gebremichael,https://yt3.ggpht.com/-M222CkB-lqk/AAAAAAAAAAI/AAAAAAAAAAA/VZs2GAF_kzs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCANPE44amRvSjD2Z7EGoslA,UCANPE44amRvSjD2Z7EGoslA,5-8kWn1tmXo,God  bless you father,God  bless you father,TRUE,none,0,2018-01-11T10:53:16.000Z,2018-01-11T10:53:16.000Z,UgyEvWfpohivg1HU-_R4AaABAg,NA,NA
worka. ከጎንድር Sefer,https://yt3.ggpht.com/-_C1GeRSlvfU/AAAAAAAAAAI/AAAAAAAAAAA/tnH7QxSyW-s/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC8Iqc8WCuY8Myg3YTlRzUXg,UC8Iqc8WCuY8Myg3YTlRzUXg,5-8kWn1tmXo,ልዑል እግዚአቤር ስምህ ይባርግ ጥበብ ሁሉም ያንት ነው የስራችሁትም እግዚር የባርግ እጃችሁን ይባርከው,ልዑል እግዚአቤር ስምህ ይባርግ ጥበብ ሁሉም ያንት ነው የስራችሁትም እግዚር የባርግ እጃችሁን ይባርከው,TRUE,none,0,2018-01-11T10:46:23.000Z,2018-01-11T10:46:23.000Z,UgzEpOPVmV9SiMU7ea94AaABAg,NA,NA
እግዚሀብሄር ፍቅር ነው,https://yt3.ggpht.com/-pmn2T89JkJw/AAAAAAAAAAI/AAAAAAAAAAA/LJRKBvAG8SE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCQg7y9k7LCtdEqFTpvH3yAQ,UCQg7y9k7LCtdEqFTpvH3yAQ,5-8kWn1tmXo,በኡነት በጣም ደሥ እሚል ነው ሥለማይነገር ሥጦታው እግዚሀብሄር ይመሥገን ለአባቶች እድሜኔ ጤና ይሥጥልን ተዋህዶ ለዘላለም ትኑር!!!,በኡነት በጣም ደሥ እሚል ነው ሥለማይነገር ሥጦታው እግዚሀብሄር ይመሥገን ለአባቶች እድሜኔ ጤና ይሥጥልን ተዋህዶ ለዘላለም ትኑር!!!,TRUE,none,0,2018-01-11T10:18:15.000Z,2018-01-11T10:18:15.000Z,UgzYUKyMZIbZY2AGpkV4AaABAg,NA,NA
ZUHER AHMED,https://yt3.ggpht.com/-oWgqg0bXJms/AAAAAAAAAAI/AAAAAAAAAAA/jHZr7uQSzVM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCkeOkUtAQWRsRbnDOhv6d3w,UCkeOkUtAQWRsRbnDOhv6d3w,5-8kWn1tmXo,አሜን ይህን ያደረገ እግዚአብሔር ይመስገን!!,አሜን ይህን ያደረገ እግዚአብሔር ይመስገን!!,TRUE,none,0,2018-01-11T10:08:13.000Z,2018-01-11T10:08:13.000Z,UgyT5ZOOq4ztAGwlXVt4AaABAg,NA,NA
Ms Berta,https://yt3.ggpht.com/-tR0ZAqi86RU/AAAAAAAAAAI/AAAAAAAAAAA/KTK7XtmSbLM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCJ1zBMHptkz_RiIOH9nZS6w,UCJ1zBMHptkz_RiIOH9nZS6w,5-8kWn1tmXo,ስለ ሁሉም ነገር እግዚአብሄር ይመስገን አሜን ኦርቶዶክስ ተዋህዶ ለዘለአለም ትኑር አሜን ለአባቶቻችንም ረጅም እድሜ ይስጥልን አሜን አሜን አሜን!!!,ስለ ሁሉም ነገር እግዚአብሄር ይመስገን አሜን ኦርቶዶክስ ተዋህዶ ለዘለአለም ትኑር አሜን ለአባቶቻችንም ረጅም እድሜ ይስጥልን አሜን አሜን አሜን!!!,TRUE,none,0,2018-01-11T09:30:08.000Z,2018-01-11T09:30:08.000Z,Ugy0Uf9-hk82npDohHt4AaABAg,NA,NA
ማዶና ነኝ ከሆሊውድ,https://yt3.ggpht.com/-3o9bOJM0G1k/AAAAAAAAAAI/AAAAAAAAAAA/x875vn6klv4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC4GsZs3BQCM4jWZ7UZoePaA,UC4GsZs3BQCM4jWZ7UZoePaA,5-8kWn1tmXo,ስራው ድንቅ ነው የኔ ጌታ,ስራው ድንቅ ነው የኔ ጌታ,TRUE,none,0,2018-01-11T09:08:17.000Z,2018-01-11T09:08:17.000Z,UgwvkGHQ0FcOHLAWhQN4AaABAg,NA,NA
Alem Yamaryam,https://yt3.ggpht.com/-oTZZR-4E0XM/AAAAAAAAAAI/AAAAAAAAAAA/wnnL3qIp1hs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC19AE_DwToqCMV75YnoCVZQ,UC19AE_DwToqCMV75YnoCVZQ,5-8kWn1tmXo,በእውነት ስለማይነገርው ስጦታው እግዜአብሄር ይመስገን,በእውነት ስለማይነገርው ስጦታው እግዜአብሄር ይመስገን,TRUE,none,0,2018-01-11T09:05:39.000Z,2018-01-11T09:05:39.000Z,UgyOB27sIvMU1A_PDe54AaABAg,NA,NA
Nahom Mesay,https://yt3.ggpht.com/-dDaZtN85964/AAAAAAAAAAI/AAAAAAAAAAA/jr0VVP_ibno/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCniI390KYOFXg53TKKHpWVw,UCniI390KYOFXg53TKKHpWVw,5-8kWn1tmXo,Yetibeb balebet le Egziabher kibr misgana yihun lersom ahunim tibebun chemiro yistot,Yetibeb balebet le Egziabher kibr misgana yihun lersom ahunim tibebun chemiro yistot,TRUE,none,0,2018-01-11T08:14:01.000Z,2018-01-11T08:14:01.000Z,UgzC47fgUOulQmafxh14AaABAg,NA,NA
KaLus,https://yt3.ggpht.com/-tQhtDtGe82c/AAAAAAAAAAI/AAAAAAAAAAA/yKsBfuliLlg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCzFY0xe8_59gYinjQWIwKfA,UCzFY0xe8_59gYinjQWIwKfA,5-8kWn1tmXo,that is  exactly what I was thinking while watching this!,that is  exactly what I was thinking while watching this!,TRUE,none,0,2018-03-03T01:40:46.000Z,2018-03-03T01:40:46.000Z,Ugz2mCpt4w8JUZbgv1x4AaABAg.8bKExTc0Jm_8dJShFUVXgQ,Ugz2mCpt4w8JUZbgv1x4AaABAg,NA
Jesus is lord,https://yt3.ggpht.com/-1T0c5YxnT7Y/AAAAAAAAAAI/AAAAAAAAAAA/keUXybHSNX4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC66NZGQoTUnioqsvDx6zIZQ,UC66NZGQoTUnioqsvDx6zIZQ,5-8kWn1tmXo,ጭላሞ በረገድ  debeze ena neflam yehone tewelede new eko yastenagednew erasen be erasen cheger yametanew Ye Ethiopia 🇪🇹 amelake yetebeken,ጭላሞ በረገድ  debeze ena neflam yehone tewelede new eko yastenagednew erasen be erasen cheger yametanew Ye Ethiopia 🇪🇹 amelake yetebeken,TRUE,none,0,2018-01-18T13:43:13.000Z,2018-01-18T13:43:13.000Z,UgxzzLPeWO4zFh2DQtx4AaABAg.8bJzZg96Afv8bZSP4J9Hhh,UgxzzLPeWO4zFh2DQtx4AaABAg,NA
