text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,link,user_network,user_hashtag
"RT @RedCrossLA: #RedCrossLA CEO @JarrettBarrios, officially welcoming @consulate_d into the #RedCross family! #Ethiopia https://t.co/Enk5bt…",FALSE,0,NA,2018-07-06T01:25:01Z,FALSE,NA,1015043909469200400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RedEDavis,9,TRUE,FALSE,NA,NA,https://t.co/Enk5bt,@RedCrossLA @JarrettBarrios @consulate_d,#RedCrossLA #RedCross #Ethiopia
Bu’na: The Soul of Coffee | #Ethiopia | https://t.co/fUpLkLq6fl,FALSE,3,NA,2018-07-06T01:24:59Z,FALSE,NA,1015043903286923300,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,1,FALSE,FALSE,NA,NA,https://t.co/fUpLkLq6fl,,#Ethiopia
Ireland's Keogh’s Farm to help develop potato farming in Ethiopia | #Ethiopia | https://t.co/Fp92PnIKUx,FALSE,0,NA,2018-07-06T01:24:53Z,FALSE,NA,1015043877923885e3,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/Fp92PnIKUx,,#Ethiopia
Ethiopia inaugurates model water supply and waste management project | #Ethiopia | https://t.co/eh3otvLsdH,FALSE,0,NA,2018-07-06T01:23:06Z,FALSE,NA,1015043429611470800,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaPost,0,FALSE,FALSE,NA,NA,https://t.co/eh3otvLsdH,,#Ethiopia
Agriculture Fast Track Fund to accelerate agri-business development in Ethiopia | #Ethiopia | https://t.co/HuyiTLjqn6,FALSE,0,NA,2018-07-06T01:22:43Z,FALSE,NA,1015043332265906200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/HuyiTLjqn6,,#Ethiopia
Financial inclusion in Ethiopia: 10 takeaways from the latest Findex | #Ethiopia | https://t.co/yM1xHMeRLf,FALSE,0,NA,2018-07-06T01:22:34Z,FALSE,NA,1015043294387109900,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/yM1xHMeRLf,,#Ethiopia
"The Yellow Movement: How Ethiopia’s young women are vowing to change culture of sexual harassment, rape and domesti… https://t.co/opJnEmdJV6",FALSE,0,NA,2018-07-06T01:22:14Z,TRUE,NA,1015043208852705300,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaPost,0,FALSE,FALSE,NA,NA,https://t.co/opJnEmdJV6,,
RT @eu_echo: The continuing #drought in #Ethiopia has left almost eight million people in need of emergency food assistance. EU humanitaria…,FALSE,0,NA,2018-07-06T01:22:09Z,FALSE,NA,1015043189537898500,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",doctoerhenia,14,TRUE,FALSE,NA,NA,,@eu_echo,#drought #Ethiopia
Abu Dhabi Fund for Development provides $3bn aid package to Ethiopia | #Ethiopia | https://t.co/4LmZNoIPDr,FALSE,0,NA,2018-07-06T01:22:05Z,FALSE,NA,1015043170885865500,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaPost,0,FALSE,FALSE,NA,NA,https://t.co/4LmZNoIPDr,,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-06T01:21:57Z,FALSE,NA,1015043137792720900,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SharmakeF,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"Best Ethiopian Cuisines in Boston, MA | #Ethiopia | https://t.co/3csKnBRJkO",FALSE,0,NA,2018-07-06T01:21:27Z,FALSE,NA,1015043011737157600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/3csKnBRJkO,,#Ethiopia
Ethiopia Trip Offers Encounters with Rare Animals | #Ethiopia | https://t.co/9UJqnLCYl7,FALSE,0,NA,2018-07-06T01:21:08Z,FALSE,NA,1015042934419394600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/9UJqnLCYl7,,#Ethiopia
DP World plans logistics complex in Ethiopia to serve landlocked African countries | #Ethiopia | https://t.co/OOoRkCjari,FALSE,0,NA,2018-07-06T01:20:59Z,FALSE,NA,1015042894380654600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,1,FALSE,FALSE,NA,NA,https://t.co/OOoRkCjari,,#Ethiopia
RT @GiorgisGhirmai: The EriAm sisters DC Festival 2018-Promo   VIDEO https://t.co/yo77ZAimmt via @YouTube #eritrea #ethiopia,FALSE,0,NA,2018-07-06T01:20:56Z,FALSE,NA,1015042881629904900,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",EritreaRT1,1,TRUE,FALSE,NA,NA,https://t.co/yo77ZAimmt,@GiorgisGhirmai @YouTube,#eritrea #ethiopia
Ethiopian fashion gains traction following Prime Minister's gesture | #Ethiopia | https://t.co/lYk4qvRQNV,FALSE,3,NA,2018-07-06T01:20:31Z,FALSE,NA,1015042779947388900,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,2,FALSE,FALSE,NA,NA,https://t.co/lYk4qvRQNV,,#Ethiopia
"#Ethiopia: To Ethiopia's clothes &amp; traditional designs break into global market, a lot should be done | https://t.co/s0TMQvpbBq",FALSE,0,NA,2018-07-06T01:20:17Z,FALSE,NA,1015042720296030200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/s0TMQvpbBq,,#Ethiopia
U.S. Companies Promote Responsible Business Practices in Ethiopia | #Ethiopia | https://t.co/fXDmBMtJ7R,FALSE,0,NA,2018-07-06T01:20:06Z,FALSE,NA,1015042673638629400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/fXDmBMtJ7R,,#Ethiopia
"Starboy (Dirty) by The Weeknd ft Daft Punk! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/x4Bn7XvQ41",FALSE,1,NA,2018-07-06T01:19:52Z,TRUE,NA,1015042616055009300,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/x4Bn7XvQ41,,
France committed 18 million Euros to Ethiopia for geothermal energy and urban development | #Ethiopia | https://t.co/4juqTDuczG,FALSE,0,NA,2018-07-06T01:19:43Z,FALSE,NA,1015042576993398800,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,1,FALSE,FALSE,NA,NA,https://t.co/4juqTDuczG,,#Ethiopia
"RT @addisstandard: #Ethiopia: #AbiyAhmed a 'pain killer, not a cure' for #Ethiopia's problems https://t.co/0hWgPkmmaz ""We consider him just…",FALSE,0,NA,2018-07-06T01:19:43Z,FALSE,NA,1015042575613513700,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",traderk22,21,TRUE,FALSE,NA,NA,https://t.co/0hWgPkmmaz,@addisstandard,#Ethiopia #AbiyAhmed
The EriAm sisters DC Festival 2018-Promo   VIDEO https://t.co/yo77ZAimmt via @YouTube #eritrea #ethiopia,FALSE,0,NA,2018-07-06T01:18:29Z,FALSE,NA,1015042264928804900,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GiorgisGhirmai,1,FALSE,FALSE,NA,NA,https://t.co/yo77ZAimmt,@YouTube,#eritrea #ethiopia
"So many ways to support our work
- a #blesstherains charity T from @Weezer or a straight up donation! Pick one toni… https://t.co/LnTbgzAnHG",FALSE,3,NA,2018-07-06T01:18:06Z,TRUE,NA,1015042169084825600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rootsethiopia,1,FALSE,FALSE,NA,NA,https://t.co/LnTbgzAnHG,@Weezer,#blesstherains
Addis Has Run Out of Space’: Ethiopia’s Radical Redesign | #Ethiopia | https://t.co/Z7gwVB9ZkG,FALSE,0,NA,2018-07-06T01:17:07Z,FALSE,NA,1015041921570533400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/Z7gwVB9ZkG,,#Ethiopia
RT @FelixHorne1: #Ethiopia’s new prime minister Dr. Abiy Ahmed should establish a federal commission of experts to investigate the horrific…,FALSE,0,NA,2018-07-06T01:16:56Z,FALSE,NA,1015041875630284800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",medgurey,82,TRUE,FALSE,NA,NA,,@FelixHorne1,#Ethiopia
How Ethiopia and Eritrea can forge a new relationship | #Ethiopia | https://t.co/8h4ypdSxqP,FALSE,0,NA,2018-07-06T01:16:46Z,FALSE,NA,1015041836157685800,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/8h4ypdSxqP,,#Ethiopia
Korean-Japanese conglomerate Lotte Group to build war veteran center in Ethiopia | #Ethiopia | https://t.co/PoUCLMPsH3,FALSE,0,NA,2018-07-06T01:16:39Z,FALSE,NA,1015041804218064900,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/PoUCLMPsH3,,#Ethiopia
"Good Man (Clean) by DJ Khaled ft Pusha T &amp; Jadakiss! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by B… https://t.co/ipizmQjxEZ",FALSE,2,NA,2018-07-06T01:16:18Z,TRUE,NA,1015041714850074600,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/ipizmQjxEZ,,
RT @FelixHorne1: #Ethiopia’s new prime minister Dr. Abiy Ahmed should establish a federal commission of experts to investigate the horrific…,FALSE,0,NA,2018-07-06T01:15:08Z,FALSE,NA,1015041423413047300,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OAbraar,82,TRUE,FALSE,NA,NA,,@FelixHorne1,#Ethiopia
RT @EHRProj: Horrific torture and abuse in #Ethiopia’s Somali region in Jail Ogaden. New 88 page @hrw report out today. #JailOgaden  https:…,FALSE,0,NA,2018-07-06T01:14:40Z,FALSE,NA,1015041306966544400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OAbraar,44,TRUE,FALSE,NA,NA,,@EHRProj @hrw,#Ethiopia #JailOgaden
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-06T01:13:59Z,FALSE,NA,1015041133456576500,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZekuZelalem,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
RT @MariaHRWAfrica: New @hrw report detailing torture and other human rights abuses in Jail Ogaden in #Ethiopia’s Somali Regional State out…,FALSE,0,NA,2018-07-06T01:13:55Z,FALSE,NA,1015041114993254400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZekuZelalem,28,TRUE,FALSE,NA,NA,,@MariaHRWAfrica @hrw,#Ethiopia
"All Mine feat. Ty Dolla $ign &amp; Valee by Kanye West! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BO… https://t.co/aQxZUTeskw",FALSE,4,NA,2018-07-06T01:13:52Z,TRUE,NA,1015041105866514400,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/aQxZUTeskw,,
RT @addisstandard: Good morning #Ethiopia! @hrw's chilling report on #JailOgaden is a reminder that the journey to a better Ethiopia didn't…,FALSE,0,NA,2018-07-06T01:13:48Z,FALSE,NA,1015041086870511600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZekuZelalem,28,TRUE,FALSE,NA,NA,,@addisstandard @hrw,#Ethiopia #JailOgaden
"Prime Minister Abiy Ahmed will have public meetings with #Ethiopia|ns in the U.S., in Washington DC and Los Angeles… https://t.co/MxGCF8SEr8",FALSE,0,NA,2018-07-06T01:13:46Z,TRUE,NA,1015041079337521200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ZemenTweets,0,FALSE,FALSE,NA,NA,https://t.co/MxGCF8SEr8,,#Ethiopia
"RT @Smith_JeffreyT: “In my years of researching human rights abuses in #Ethiopia, I haven’t seen such a non-stop cycle of torture, humiliat…",FALSE,0,NA,2018-07-06T01:13:37Z,FALSE,NA,1015041040368226300,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZekuZelalem,23,TRUE,FALSE,NA,NA,,@Smith_JeffreyT,#Ethiopia
RT @EHRProj: Horrific torture and abuse in #Ethiopia’s Somali region in Jail Ogaden. New 88 page @hrw report out today. #JailOgaden  https:…,FALSE,0,NA,2018-07-06T01:13:20Z,FALSE,NA,1015040969744486400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZekuZelalem,44,TRUE,FALSE,NA,NA,,@EHRProj @hrw,#Ethiopia #JailOgaden
RT @FelixHorne1: #Ethiopia’s new prime minister Dr. Abiy Ahmed should establish a federal commission of experts to investigate the horrific…,FALSE,0,NA,2018-07-06T01:13:15Z,FALSE,NA,1015040949536346100,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZekuZelalem,82,TRUE,FALSE,NA,NA,,@FelixHorne1,#Ethiopia
"RT @dubrockers: 新商品を更新しました--UPDATED--
https://t.co/FGaVHnIZ7r
エチオピアのラスタカラーリボンテープを使用したハットです。
当店オリジナル缶バッチ　2個付き

＃ラスタ　＃ラインハット　#ハンドメイド　＃レゲエ　＃エチ…",FALSE,0,NA,2018-07-06T01:12:54Z,FALSE,NA,1015040862437294100,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mika_loving,3,TRUE,FALSE,NA,NA,https://t.co/FGaVHnIZ7r,@dubrockers,#ハンドメイド
"No Mistakes feat. Charlie Wilson &amp; Kid Cudi by Kanye West! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK… https://t.co/F0fbCjm5Fn",FALSE,0,NA,2018-07-06T01:11:50Z,TRUE,NA,1015040591837761500,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/F0fbCjm5Fn,,
RT @fitsumaregaa: Ethiopia welcomes 52 diaspora medical doctors who have responded to HE PM’s call to provide care to those who need it. Et…,FALSE,0,NA,2018-07-06T01:09:41Z,FALSE,NA,1015040052273897500,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amanmelles,247,TRUE,FALSE,NA,NA,,@fitsumaregaa,
RT @argawnmg: ስምንት መቶ ሺህ ሰው ሲፈናቀል ዝም ለማለት የሚያስደፍር ኢትዮጵያዊነት የለም፣ ለጌድኦ ድምጻችንን እናሰማ! #Ethiopia,FALSE,0,NA,2018-07-06T01:08:46Z,FALSE,NA,1015039819808796700,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",btbtes,113,TRUE,FALSE,NA,NA,,@argawnmg,#Ethiopia
RT @fanatelevision: #Ethiopia: @flyethiopian to set up aircraft seat covers and other interior parts manufacturing facility #ACMAerospace h…,FALSE,0,NA,2018-07-06T01:07:43Z,FALSE,NA,1015039557379731500,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PreciseConsult,10,TRUE,FALSE,NA,NA,,@fanatelevision @flyethiopian,#Ethiopia #ACMAerospace
"RT @argawnmg: When you suddenly lost 27 yrs of your lavish life and looting in Addis, then go to Mekele, ask poor Tigrians fight for you in…",FALSE,0,NA,2018-07-06T01:06:47Z,FALSE,NA,1015039323639566300,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tommyrevolt,109,TRUE,FALSE,NA,NA,,@argawnmg,
"RT @Therealmelkamu: The robot sophia talk with PM of #Ethiopia in amharic ,
Its her 2nd language after english . https://t.co/hrO9zvQZmy",FALSE,0,NA,2018-07-06T01:04:44Z,FALSE,NA,1015038806372700200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sosjemal,16,TRUE,FALSE,NA,NA,https://t.co/hrO9zvQZmy,@Therealmelkamu,#Ethiopia
Mass Exorcism in #Ethiopia Big Business for Priests https://t.co/SD7rXbebm5,FALSE,0,NA,2018-07-06T01:04:02Z,FALSE,NA,1015038629423583200,NA,"<a href=""http://www.newssurge.com/"" rel=""nofollow"">Ethiopian News App</a>",EthiopiaNewsApp,0,FALSE,FALSE,NA,NA,https://t.co/SD7rXbebm5,,#Ethiopia
"Coming Down by The Weeknd! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/rlBZoZ4pXs",FALSE,1,NA,2018-07-06T01:03:39Z,TRUE,NA,1015038534842019800,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/rlBZoZ4pXs,,
"Thanks to Waqqaayyoo, at least, there is one body who has the sense &amp; courage to ask the Abiy's regime to be respon… https://t.co/BuMk4uoM9S",FALSE,1,NA,2018-07-06T01:02:24Z,TRUE,NA,1015038218411167700,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rbo_0,0,FALSE,FALSE,NA,NA,https://t.co/BuMk4uoM9S,,
RT @eri3rean: Tekeda Alemu the ##Ethiopia|n Ambassador to UN is recalled to Addis. Hoping it is game over for him as well. FYI he was one o…,FALSE,0,NA,2018-07-06T01:00:55Z,FALSE,NA,1015037846112100400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AARMTL,30,TRUE,FALSE,NA,NA,,@eri3rean,#Ethiopia
Min Letazez Part 5 (ምን ልታዘዝ? ክፍል 5) https://t.co/r1EZnQuXt3 #Mefthe #Ethiopia #Ethiopian #Habesha,FALSE,0,NA,2018-07-06T01:00:50Z,FALSE,NA,1015037826327433200,NA,"<a href=""http://mefthe.com"" rel=""nofollow"">MeftheAds</a>",MeftheAds,0,FALSE,FALSE,NA,NA,https://t.co/r1EZnQuXt3,,#Mefthe #Ethiopia #Ethiopian #Habesha
"Wouldn't Leave feat. Jeremih, Ty Dolla $ign &amp; Young Thug by Kanye West! Listen here: https://t.co/OhvVROpCjV
 Liste… https://t.co/EpKrCFKYEo",FALSE,1,NA,2018-07-06T01:00:13Z,TRUE,NA,1015037670303719400,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/EpKrCFKYEo,,
"Treach drop by Treach! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/665GK2haEC",FALSE,1,NA,2018-07-06T01:00:04Z,TRUE,NA,1015037632705892400,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/665GK2haEC,,
"#Ethiopia: አጫጭር  የ አማርኛ  ግጥሞች| 
https://t.co/rVf64N0Mfe https://t.co/rVf64N0Mfe",FALSE,0,NA,2018-07-06T01:00:04Z,FALSE,NA,1015037632257122300,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",habesha_corner,0,FALSE,FALSE,NA,NA,https://t.co/rVf64N0Mfe,,#Ethiopia
"#Ethiopia: አጫጭር  የ አማርኛ  ግጥሞች| 
https://t.co/fK3E1qy3ib https://t.co/fK3E1qy3ib",FALSE,0,NA,2018-07-06T01:00:04Z,FALSE,NA,1015037630659121200,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ze_ethiop,0,FALSE,FALSE,NA,NA,https://t.co/fK3E1qy3ib,,#Ethiopia
"RT @boyfacemedia: Kevin Lyttle_Turn Me On.mp3 by ! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -https://t.co/G89t…",FALSE,0,NA,2018-07-06T00:59:25Z,FALSE,NA,1015037466544365600,NA,"<a href=""https://stakingpools.com"" rel=""nofollow"">TwitterBot_SP</a>",stakingpools,1,TRUE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/G89t,@boyfacemedia,
"RT @eliasamare: The toxic #TPLF minority junta is beyond reform. over the past 4 decades, it has proven to be a vicious proponent of zero-s…",FALSE,0,NA,2018-07-06T00:58:16Z,FALSE,NA,1015037180157349900,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AARMTL,15,TRUE,FALSE,NA,NA,,@eliasamare,#TPLF
"Kevin Lyttle_Turn Me On.mp3 by ! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/vjlhUa4mtK",FALSE,1,NA,2018-07-06T00:58:02Z,TRUE,NA,1.0150371202333041e+18,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,1,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/vjlhUa4mtK,,
"RT @EritreanPress: The Final Nail - Eritrean President Isaias Afwerki 
#Eritrea #Ethiopia #TPLF #Tigray #GameOver January 14, 2018 https://…",FALSE,0,NA,2018-07-06T00:58:00Z,FALSE,NA,1015037113404756e3,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DejenEPLF,9,TRUE,FALSE,NA,NA,,@EritreanPress,#Eritrea #Ethiopia #TPLF #Tigray #GameOver
RT @eri3rean: Tekeda Alemu the ##Ethiopia|n Ambassador to UN is recalled to Addis. Hoping it is game over for him as well. FYI he was one o…,FALSE,0,NA,2018-07-06T00:55:41Z,FALSE,NA,1015036529880645600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TesfayTwoldeab,30,TRUE,FALSE,NA,NA,,@eri3rean,#Ethiopia
"TPLF loyalists are stealing private properties. Daytime Hyenas have been stealing Ethiopians for years. Team Lemma,… https://t.co/7kP8cD7yXL",FALSE,0,NA,2018-07-06T00:55:40Z,TRUE,NA,1015036524381888500,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DaveSmith524,0,FALSE,FALSE,NA,NA,https://t.co/7kP8cD7yXL,,
"Kevin Lyttle Drive Me Crazy (Non-album track).mp3 by ! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by… https://t.co/xm8BxDQkaW",FALSE,2,NA,2018-07-06T00:54:16Z,TRUE,NA,1.0150361704625521e+18,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/xm8BxDQkaW,,
"RT @holyghostyahweh: Royal gold YAHWEH charm⚜️
Get yours today at 
https://t.co/zq27mCplnk  
(305)308-4090
#kingyahweh #la #r&amp;b #rome #ital…",FALSE,0,NA,2018-07-06T00:53:28Z,FALSE,NA,1015035972067713e3,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CfyAlabama,9,TRUE,FALSE,NA,NA,https://t.co/zq27mCplnk,@holyghostyahweh,#kingyahweh #la #r #rome #ital
